author,cluster,k,pca_dims,silhouette,calinski_harabasz,davies_bouldin
"González Pacanowska, Dolores",1,8,5,0.709651108032322,56.43616493038718,0.3466571085302993
"Ruiz Pérez, Luis Miguel",1,8,5,0.709651108032322,56.43616493038718,0.3466571085302993
"Navarro Carretero, Miguel",1,8,5,0.709651108032322,56.43616493038718,0.3466571085302993
"Estévez García, Antonio Manuel",1,8,5,0.709651108032322,56.43616493038718,0.3466571085302993
"Acosta Herrera, Marialbert",5,8,5,0.709651108032322,56.43616493038718,0.3466571085302993
"Vidal Romero, Antonio",1,8,5,0.709651108032322,56.43616493038718,0.3466571085302993
"López Giménez, Juan F.",8,8,5,0.709651108032322,56.43616493038718,0.3466571085302993
"Oliver Pozo, Francisco Javier",8,8,5,0.709651108032322,56.43616493038718,0.3466571085302993
"Gómez Díaz, Elena",8,8,5,0.709651108032322,56.43616493038718,0.3466571085302993
"Zubiaur, Mercedes",2,8,5,0.709651108032322,56.43616493038718,0.3466571085302993
"Sánchez Luque, Francisco José",8,8,5,0.709651108032322,56.43616493038718,0.3466571085302993
"Sancho López, Jaime",2,8,5,0.709651108032322,56.43616493038718,0.3466571085302993
"Berzal Herranz, Alfredo",8,8,5,0.709651108032322,56.43616493038718,0.3466571085302993
"Gómez Castilla, Jordi",8,8,5,0.709651108032322,56.43616493038718,0.3466571085302993
"Ortiz Fernández, Lourdes",5,8,5,0.709651108032322,56.43616493038718,0.3466571085302993
"Márquez Ortiz, Ana María",5,8,5,0.709651108032322,56.43616493038718,0.3466571085302993
"Sánchez Navarro, Macarena",8,9,5,0.724470535079509,88.44412103110933,0.35177122674303163
"López López, Manuel Carlos",6,9,5,0.724470535079509,88.44412103110933,0.35177122674303163
"Thomas, María del Carmen",6,9,5,0.724470535079509,88.44412103110933,0.35177122674303163
"González Rey, Elena",3,9,5,0.724470535079509,88.44412103110933,0.35177122674303163
"Delgado Mora, Mario",3,9,5,0.724470535079509,88.44412103110933,0.35177122674303163
"Pérez Victoria, José María",9,9,5,0.724470535079509,88.44412103110933,0.35177122674303163
"Morales Sánchez, Juan Carlos",8,9,5,0.724470535079509,88.44412103110933,0.35177122674303163
"Martín Ibáñez, Javier",5,9,5,0.724470535079509,88.44412103110933,0.35177122674303163
"Hernández López de Munaín, Cristina",7,9,5,0.724470535079509,88.44412103110933,0.35177122674303163
"Suñé, Carlos",7,9,5,0.724470535079509,88.44412103110933,0.35177122674303163
"Castanys, Santiago",9,9,5,0.724470535079509,88.44412103110933,0.35177122674303163
"Matesanz del Barrio, Fuencisla",4,9,5,0.724470535079509,88.44412103110933,0.35177122674303163
"Alcina, Antonio",4,9,5,0.724470535079509,88.44412103110933,0.35177122674303163
"González Pacanowska, Dolores",1,9,5,0.724470535079509,88.44412103110933,0.35177122674303163
"Ruiz Pérez, Luis Miguel",1,9,5,0.724470535079509,88.44412103110933,0.35177122674303163
"Navarro Carretero, Miguel",1,9,5,0.724470535079509,88.44412103110933,0.35177122674303163
"Estévez García, Antonio Manuel",1,9,5,0.724470535079509,88.44412103110933,0.35177122674303163
"Acosta Herrera, Marialbert",5,9,5,0.724470535079509,88.44412103110933,0.35177122674303163
"Vidal Romero, Antonio",1,9,5,0.724470535079509,88.44412103110933,0.35177122674303163
"López Giménez, Juan F.",8,9,5,0.724470535079509,88.44412103110933,0.35177122674303163
"Oliver Pozo, Francisco Javier",8,9,5,0.724470535079509,88.44412103110933,0.35177122674303163
"Gómez Díaz, Elena",8,9,5,0.724470535079509,88.44412103110933,0.35177122674303163
"Zubiaur, Mercedes",2,9,5,0.724470535079509,88.44412103110933,0.35177122674303163
"Sánchez Luque, Francisco José",8,9,5,0.724470535079509,88.44412103110933,0.35177122674303163
"Sancho López, Jaime",2,9,5,0.724470535079509,88.44412103110933,0.35177122674303163
"Berzal Herranz, Alfredo",8,9,5,0.724470535079509,88.44412103110933,0.35177122674303163
"Gómez Castilla, Jordi",8,9,5,0.724470535079509,88.44412103110933,0.35177122674303163
"Ortiz Fernández, Lourdes",5,9,5,0.724470535079509,88.44412103110933,0.35177122674303163
"Márquez Ortiz, Ana María",5,9,5,0.724470535079509,88.44412103110933,0.35177122674303163
"Sánchez Navarro, Macarena",9,10,5,0.7019821917409033,102.35464340980906,0.3676280546197385
"López López, Manuel Carlos",7,10,5,0.7019821917409033,102.35464340980906,0.3676280546197385
"Thomas, María del Carmen",7,10,5,0.7019821917409033,102.35464340980906,0.3676280546197385
"González Rey, Elena",4,10,5,0.7019821917409033,102.35464340980906,0.3676280546197385
"Delgado Mora, Mario",4,10,5,0.7019821917409033,102.35464340980906,0.3676280546197385
"Pérez Victoria, José María",10,10,5,0.7019821917409033,102.35464340980906,0.3676280546197385
"Morales Sánchez, Juan Carlos",9,10,5,0.7019821917409033,102.35464340980906,0.3676280546197385
"Martín Ibáñez, Javier",6,10,5,0.7019821917409033,102.35464340980906,0.3676280546197385
"Hernández López de Munaín, Cristina",8,10,5,0.7019821917409033,102.35464340980906,0.3676280546197385
"Suñé, Carlos",8,10,5,0.7019821917409033,102.35464340980906,0.3676280546197385
"Castanys, Santiago",10,10,5,0.7019821917409033,102.35464340980906,0.3676280546197385
"Matesanz del Barrio, Fuencisla",5,10,5,0.7019821917409033,102.35464340980906,0.3676280546197385
"Alcina, Antonio",5,10,5,0.7019821917409033,102.35464340980906,0.3676280546197385
"González Pacanowska, Dolores",1,10,5,0.7019821917409033,102.35464340980906,0.3676280546197385
"Ruiz Pérez, Luis Miguel",1,10,5,0.7019821917409033,102.35464340980906,0.3676280546197385
"Navarro Carretero, Miguel",2,10,5,0.7019821917409033,102.35464340980906,0.3676280546197385
"Estévez García, Antonio Manuel",2,10,5,0.7019821917409033,102.35464340980906,0.3676280546197385
"Acosta Herrera, Marialbert",6,10,5,0.7019821917409033,102.35464340980906,0.3676280546197385
"Vidal Romero, Antonio",1,10,5,0.7019821917409033,102.35464340980906,0.3676280546197385
"López Giménez, Juan F.",9,10,5,0.7019821917409033,102.35464340980906,0.3676280546197385
"Oliver Pozo, Francisco Javier",9,10,5,0.7019821917409033,102.35464340980906,0.3676280546197385
"Gómez Díaz, Elena",9,10,5,0.7019821917409033,102.35464340980906,0.3676280546197385
"Zubiaur, Mercedes",3,10,5,0.7019821917409033,102.35464340980906,0.3676280546197385
"Sánchez Luque, Francisco José",9,10,5,0.7019821917409033,102.35464340980906,0.3676280546197385
"Sancho López, Jaime",3,10,5,0.7019821917409033,102.35464340980906,0.3676280546197385
"Berzal Herranz, Alfredo",9,10,5,0.7019821917409033,102.35464340980906,0.3676280546197385
"Gómez Castilla, Jordi",9,10,5,0.7019821917409033,102.35464340980906,0.3676280546197385
"Ortiz Fernández, Lourdes",6,10,5,0.7019821917409033,102.35464340980906,0.3676280546197385
"Márquez Ortiz, Ana María",6,10,5,0.7019821917409033,102.35464340980906,0.3676280546197385
"Sánchez Navarro, Macarena",6,11,10,0.7400667944116739,34.14505391776823,0.3894106168208591
"López López, Manuel Carlos",3,11,10,0.7400667944116739,34.14505391776823,0.3894106168208591
"Thomas, María del Carmen",3,11,10,0.7400667944116739,34.14505391776823,0.3894106168208591
"González Rey, Elena",11,11,10,0.7400667944116739,34.14505391776823,0.3894106168208591
"Delgado Mora, Mario",11,11,10,0.7400667944116739,34.14505391776823,0.3894106168208591
"Pérez Victoria, José María",4,11,10,0.7400667944116739,34.14505391776823,0.3894106168208591
"Morales Sánchez, Juan Carlos",4,11,10,0.7400667944116739,34.14505391776823,0.3894106168208591
"Martín Ibáñez, Javier",9,11,10,0.7400667944116739,34.14505391776823,0.3894106168208591
"Hernández López de Munaín, Cristina",2,11,10,0.7400667944116739,34.14505391776823,0.3894106168208591
"Suñé, Carlos",2,11,10,0.7400667944116739,34.14505391776823,0.3894106168208591
"Castanys, Santiago",4,11,10,0.7400667944116739,34.14505391776823,0.3894106168208591
"Matesanz del Barrio, Fuencisla",8,11,10,0.7400667944116739,34.14505391776823,0.3894106168208591
"Alcina, Antonio",8,11,10,0.7400667944116739,34.14505391776823,0.3894106168208591
"González Pacanowska, Dolores",1,11,10,0.7400667944116739,34.14505391776823,0.3894106168208591
"Ruiz Pérez, Luis Miguel",1,11,10,0.7400667944116739,34.14505391776823,0.3894106168208591
"Navarro Carretero, Miguel",1,11,10,0.7400667944116739,34.14505391776823,0.3894106168208591
"Estévez García, Antonio Manuel",1,11,10,0.7400667944116739,34.14505391776823,0.3894106168208591
"Acosta Herrera, Marialbert",9,11,10,0.7400667944116739,34.14505391776823,0.3894106168208591
"Vidal Romero, Antonio",1,11,10,0.7400667944116739,34.14505391776823,0.3894106168208591
"López Giménez, Juan F.",6,11,10,0.7400667944116739,34.14505391776823,0.3894106168208591
