author,cluster,k,pca_dims,silhouette,calinski_harabasz,davies_bouldin
"Morales Sánchez, Juan Carlos",11,12,10,0.6975858306156839,39.67041056457919,0.29717582743626886
"Hernández López de Munaín, Cristina",6,12,10,0.6975858306156839,39.67041056457919,0.29717582743626886
"Suñé, Carlos",6,12,10,0.6975858306156839,39.67041056457919,0.29717582743626886
"Castanys, Santiago",0,12,10,0.6975858306156839,39.67041056457919,0.29717582743626886
"Matesanz del Barrio, Fuencisla",8,12,10,0.6975858306156839,39.67041056457919,0.29717582743626886
"Alcina, Antonio",8,12,10,0.6975858306156839,39.67041056457919,0.29717582743626886
"González Pacanowska, Dolores",2,12,10,0.6975858306156839,39.67041056457919,0.29717582743626886
"Ruiz Pérez, Luis Miguel",2,12,10,0.6975858306156839,39.67041056457919,0.29717582743626886
"Navarro Carretero, Miguel",2,12,10,0.6975858306156839,39.67041056457919,0.29717582743626886
"Estévez García, Antonio Manuel",2,12,10,0.6975858306156839,39.67041056457919,0.29717582743626886
"Acosta Herrera, Marialbert",1,12,10,0.6975858306156839,39.67041056457919,0.29717582743626886
"Vidal Romero, Antonio",2,12,10,0.6975858306156839,39.67041056457919,0.29717582743626886
"López Giménez, Juan F.",3,12,10,0.6975858306156839,39.67041056457919,0.29717582743626886
"Oliver Pozo, Francisco Javier",3,12,10,0.6975858306156839,39.67041056457919,0.29717582743626886
"Gómez Díaz, Elena",10,12,10,0.6975858306156839,39.67041056457919,0.29717582743626886
"Zubiaur, Mercedes",5,12,10,0.6975858306156839,39.67041056457919,0.29717582743626886
"Sánchez Luque, Francisco José",7,12,10,0.6975858306156839,39.67041056457919,0.29717582743626886
"Sancho López, Jaime",5,12,10,0.6975858306156839,39.67041056457919,0.29717582743626886
"Berzal Herranz, Alfredo",7,12,10,0.6975858306156839,39.67041056457919,0.29717582743626886
"Gómez Castilla, Jordi",10,12,10,0.6975858306156839,39.67041056457919,0.29717582743626886
"Ortiz Fernández, Lourdes",1,12,10,0.6975858306156839,39.67041056457919,0.29717582743626886
"Márquez Ortiz, Ana María",1,12,10,0.6975858306156839,39.67041056457919,0.29717582743626886
"Sánchez Navarro, Macarena",1,13,5,0.6272426210638402,154.216239022628,0.22512971921691133
"López López, Manuel Carlos",7,13,5,0.6272426210638402,154.216239022628,0.22512971921691133
"Thomas, María del Carmen",7,13,5,0.6272426210638402,154.216239022628,0.22512971921691133
"González Rey, Elena",8,13,5,0.6272426210638402,154.216239022628,0.22512971921691133
"Martín Ibáñez, Javier",6,13,5,0.6272426210638402,154.216239022628,0.22512971921691133
"Delgado Mora, Mario",8,13,5,0.6272426210638402,154.216239022628,0.22512971921691133
"Pérez Victoria, José María",11,13,5,0.6272426210638402,154.216239022628,0.22512971921691133
"Morales Sánchez, Juan Carlos",1,13,5,0.6272426210638402,154.216239022628,0.22512971921691133
"Hernández López de Munaín, Cristina",4,13,5,0.6272426210638402,154.216239022628,0.22512971921691133
"Suñé, Carlos",4,13,5,0.6272426210638402,154.216239022628,0.22512971921691133
"Castanys, Santiago",0,13,5,0.6272426210638402,154.216239022628,0.22512971921691133
"Matesanz del Barrio, Fuencisla",5,13,5,0.6272426210638402,154.216239022628,0.22512971921691133
"Alcina, Antonio",5,13,5,0.6272426210638402,154.216239022628,0.22512971921691133
"González Pacanowska, Dolores",2,13,5,0.6272426210638402,154.216239022628,0.22512971921691133
"Ruiz Pérez, Luis Miguel",2,13,5,0.6272426210638402,154.216239022628,0.22512971921691133
"Navarro Carretero, Miguel",10,13,5,0.6272426210638402,154.216239022628,0.22512971921691133
"Estévez García, Antonio Manuel",10,13,5,0.6272426210638402,154.216239022628,0.22512971921691133
"Acosta Herrera, Marialbert",12,13,5,0.6272426210638402,154.216239022628,0.22512971921691133
"Vidal Romero, Antonio",2,13,5,0.6272426210638402,154.216239022628,0.22512971921691133
"López Giménez, Juan F.",1,13,5,0.6272426210638402,154.216239022628,0.22512971921691133
"Oliver Pozo, Francisco Javier",1,13,5,0.6272426210638402,154.216239022628,0.22512971921691133
"Gómez Díaz, Elena",1,13,5,0.6272426210638402,154.216239022628,0.22512971921691133
"Zubiaur, Mercedes",3,13,5,0.6272426210638402,154.216239022628,0.22512971921691133
"Sánchez Luque, Francisco José",1,13,5,0.6272426210638402,154.216239022628,0.22512971921691133
"Sancho López, Jaime",3,13,5,0.6272426210638402,154.216239022628,0.22512971921691133
"Berzal Herranz, Alfredo",1,13,5,0.6272426210638402,154.216239022628,0.22512971921691133
"Gómez Castilla, Jordi",1,13,5,0.6272426210638402,154.216239022628,0.22512971921691133
"Ortiz Fernández, Lourdes",9,13,5,0.6272426210638402,154.216239022628,0.22512971921691133
"Márquez Ortiz, Ana María",9,13,5,0.6272426210638402,154.216239022628,0.22512971921691133
"Sánchez Navarro, Macarena",2,14,2,0.5773714483157152,220.0247512862811,0.18749229640289625
"López López, Manuel Carlos",6,14,2,0.5773714483157152,220.0247512862811,0.18749229640289625
"Thomas, María del Carmen",6,14,2,0.5773714483157152,220.0247512862811,0.18749229640289625
"González Rey, Elena",5,14,2,0.5773714483157152,220.0247512862811,0.18749229640289625
"Martín Ibáñez, Javier",1,14,2,0.5773714483157152,220.0247512862811,0.18749229640289625
"Delgado Mora, Mario",5,14,2,0.5773714483157152,220.0247512862811,0.18749229640289625
"Pérez Victoria, José María",10,14,2,0.5773714483157152,220.0247512862811,0.18749229640289625
"Morales Sánchez, Juan Carlos",2,14,2,0.5773714483157152,220.0247512862811,0.18749229640289625
"Hernández López de Munaín, Cristina",7,14,2,0.5773714483157152,220.0247512862811,0.18749229640289625
"Suñé, Carlos",7,14,2,0.5773714483157152,220.0247512862811,0.18749229640289625
"Castanys, Santiago",0,14,2,0.5773714483157152,220.0247512862811,0.18749229640289625
"Matesanz del Barrio, Fuencisla",12,14,2,0.5773714483157152,220.0247512862811,0.18749229640289625
"Alcina, Antonio",12,14,2,0.5773714483157152,220.0247512862811,0.18749229640289625
"González Pacanowska, Dolores",4,14,2,0.5773714483157152,220.0247512862811,0.18749229640289625
"Ruiz Pérez, Luis Miguel",4,14,2,0.5773714483157152,220.0247512862811,0.18749229640289625
"Navarro Carretero, Miguel",9,14,2,0.5773714483157152,220.0247512862811,0.18749229640289625
"Estévez García, Antonio Manuel",11,14,2,0.5773714483157152,220.0247512862811,0.18749229640289625
"Acosta Herrera, Marialbert",8,14,2,0.5773714483157152,220.0247512862811,0.18749229640289625
"Vidal Romero, Antonio",4,14,2,0.5773714483157152,220.0247512862811,0.18749229640289625
"López Giménez, Juan F.",2,14,2,0.5773714483157152,220.0247512862811,0.18749229640289625
"Oliver Pozo, Francisco Javier",2,14,2,0.5773714483157152,220.0247512862811,0.18749229640289625
"Gómez Díaz, Elena",2,14,2,0.5773714483157152,220.0247512862811,0.18749229640289625
"Zubiaur, Mercedes",3,14,2,0.5773714483157152,220.0247512862811,0.18749229640289625
"Sánchez Luque, Francisco José",2,14,2,0.5773714483157152,220.0247512862811,0.18749229640289625
"Sancho López, Jaime",3,14,2,0.5773714483157152,220.0247512862811,0.18749229640289625
"Berzal Herranz, Alfredo",2,14,2,0.5773714483157152,220.0247512862811,0.18749229640289625
"Gómez Castilla, Jordi",2,14,2,0.5773714483157152,220.0247512862811,0.18749229640289625
"Ortiz Fernández, Lourdes",13,14,2,0.5773714483157152,220.0247512862811,0.18749229640289625
"Márquez Ortiz, Ana María",1,14,2,0.5773714483157152,220.0247512862811,0.18749229640289625
"Sánchez Navarro, Macarena",2,15,2,0.57615336413444,241.25144225451837,0.1601835171399459
"López López, Manuel Carlos",6,15,2,0.57615336413444,241.25144225451837,0.1601835171399459
"Thomas, María del Carmen",6,15,2,0.57615336413444,241.25144225451837,0.1601835171399459
"González Rey, Elena",5,15,2,0.57615336413444,241.25144225451837,0.1601835171399459
"Martín Ibáñez, Javier",1,15,2,0.57615336413444,241.25144225451837,0.1601835171399459
"Delgado Mora, Mario",5,15,2,0.57615336413444,241.25144225451837,0.1601835171399459
"Pérez Victoria, José María",10,15,2,0.57615336413444,241.25144225451837,0.1601835171399459
"Morales Sánchez, Juan Carlos",2,15,2,0.57615336413444,241.25144225451837,0.1601835171399459
"Hernández López de Munaín, Cristina",7,15,2,0.57615336413444,241.25144225451837,0.1601835171399459
"Suñé, Carlos",7,15,2,0.57615336413444,241.25144225451837,0.1601835171399459
"Castanys, Santiago",0,15,2,0.57615336413444,241.25144225451837,0.1601835171399459
"Matesanz del Barrio, Fuencisla",12,15,2,0.57615336413444,241.25144225451837,0.1601835171399459
"Alcina, Antonio",12,15,2,0.57615336413444,241.25144225451837,0.1601835171399459
"González Pacanowska, Dolores",4,15,2,0.57615336413444,241.25144225451837,0.1601835171399459
"Ruiz Pérez, Luis Miguel",4,15,2,0.57615336413444,241.25144225451837,0.1601835171399459
"Navarro Carretero, Miguel",9,15,2,0.57615336413444,241.25144225451837,0.1601835171399459
"Estévez García, Antonio Manuel",11,15,2,0.57615336413444,241.25144225451837,0.1601835171399459
"Acosta Herrera, Marialbert",8,15,2,0.57615336413444,241.25144225451837,0.1601835171399459
"Vidal Romero, Antonio",14,15,2,0.57615336413444,241.25144225451837,0.1601835171399459
"López Giménez, Juan F.",2,15,2,0.57615336413444,241.25144225451837,0.1601835171399459
"Oliver Pozo, Francisco Javier",2,15,2,0.57615336413444,241.25144225451837,0.1601835171399459
"Gómez Díaz, Elena",2,15,2,0.57615336413444,241.25144225451837,0.1601835171399459
"Zubiaur, Mercedes",3,15,2,0.57615336413444,241.25144225451837,0.1601835171399459
"Sánchez Luque, Francisco José",2,15,2,0.57615336413444,241.25144225451837,0.1601835171399459
"Sancho López, Jaime",3,15,2,0.57615336413444,241.25144225451837,0.1601835171399459
"Berzal Herranz, Alfredo",2,15,2,0.57615336413444,241.25144225451837,0.1601835171399459
"Gómez Castilla, Jordi",2,15,2,0.57615336413444,241.25144225451837,0.1601835171399459
"Ortiz Fernández, Lourdes",13,15,2,0.57615336413444,241.25144225451837,0.1601835171399459
"Márquez Ortiz, Ana María",1,15,2,0.57615336413444,241.25144225451837,0.1601835171399459
