author,cluster,k,pca_dims,silhouette,calinski_harabasz,davies_bouldin
"González Pacanowska, Dolores",2,9,5,0.7240181774603739,87.89235571053943,0.35148928421801306
"Ruiz Pérez, Luis Miguel",2,9,5,0.7240181774603739,87.89235571053943,0.35148928421801306
"Navarro Carretero, Miguel",2,9,5,0.7240181774603739,87.89235571053943,0.35148928421801306
"Estévez García, Antonio Manuel",2,9,5,0.7240181774603739,87.89235571053943,0.35148928421801306
"Acosta Herrera, Marialbert",3,9,5,0.7240181774603739,87.89235571053943,0.35148928421801306
"Vidal Romero, Antonio",2,9,5,0.7240181774603739,87.89235571053943,0.35148928421801306
"López Giménez, Juan F.",1,9,5,0.7240181774603739,87.89235571053943,0.35148928421801306
"Oliver Pozo, Francisco Javier",1,9,5,0.7240181774603739,87.89235571053943,0.35148928421801306
"Gómez Díaz, Elena",1,9,5,0.7240181774603739,87.89235571053943,0.35148928421801306
"Zubiaur, Mercedes",5,9,5,0.7240181774603739,87.89235571053943,0.35148928421801306
"Sánchez Luque, Francisco José",1,9,5,0.7240181774603739,87.89235571053943,0.35148928421801306
"Sancho López, Jaime",5,9,5,0.7240181774603739,87.89235571053943,0.35148928421801306
"Berzal Herranz, Alfredo",1,9,5,0.7240181774603739,87.89235571053943,0.35148928421801306
"Gómez Castilla, Jordi",1,9,5,0.7240181774603739,87.89235571053943,0.35148928421801306
"Ortiz Fernández, Lourdes",3,9,5,0.7240181774603739,87.89235571053943,0.35148928421801306
"Márquez Ortiz, Ana María",3,9,5,0.7240181774603739,87.89235571053943,0.35148928421801306
"Sánchez Navarro, Macarena",1,10,5,0.7044860219628333,103.4773647824358,0.36502584363483
"López López, Manuel Carlos",7,10,5,0.7044860219628333,103.4773647824358,0.36502584363483
"Thomas, María del Carmen",7,10,5,0.7044860219628333,103.4773647824358,0.36502584363483
"González Rey, Elena",4,10,5,0.7044860219628333,103.4773647824358,0.36502584363483
"Delgado Mora, Mario",4,10,5,0.7044860219628333,103.4773647824358,0.36502584363483
"Pérez Victoria, José María",0,10,5,0.7044860219628333,103.4773647824358,0.36502584363483
"Morales Sánchez, Juan Carlos",1,10,5,0.7044860219628333,103.4773647824358,0.36502584363483
"Martín Ibáñez, Javier",3,10,5,0.7044860219628333,103.4773647824358,0.36502584363483
"Hernández López de Munaín, Cristina",6,10,5,0.7044860219628333,103.4773647824358,0.36502584363483
"Suñé, Carlos",6,10,5,0.7044860219628333,103.4773647824358,0.36502584363483
"Castanys, Santiago",0,10,5,0.7044860219628333,103.4773647824358,0.36502584363483
"Matesanz del Barrio, Fuencisla",8,10,5,0.7044860219628333,103.4773647824358,0.36502584363483
"Alcina, Antonio",8,10,5,0.7044860219628333,103.4773647824358,0.36502584363483
"González Pacanowska, Dolores",2,10,5,0.7044860219628333,103.4773647824358,0.36502584363483
"Ruiz Pérez, Luis Miguel",2,10,5,0.7044860219628333,103.4773647824358,0.36502584363483
"Navarro Carretero, Miguel",9,10,5,0.7044860219628333,103.4773647824358,0.36502584363483
"Estévez García, Antonio Manuel",9,10,5,0.7044860219628333,103.4773647824358,0.36502584363483
"Acosta Herrera, Marialbert",3,10,5,0.7044860219628333,103.4773647824358,0.36502584363483
"Vidal Romero, Antonio",2,10,5,0.7044860219628333,103.4773647824358,0.36502584363483
"López Giménez, Juan F.",1,10,5,0.7044860219628333,103.4773647824358,0.36502584363483
"Oliver Pozo, Francisco Javier",1,10,5,0.7044860219628333,103.4773647824358,0.36502584363483
"Gómez Díaz, Elena",1,10,5,0.7044860219628333,103.4773647824358,0.36502584363483
"Zubiaur, Mercedes",5,10,5,0.7044860219628333,103.4773647824358,0.36502584363483
"Sánchez Luque, Francisco José",1,10,5,0.7044860219628333,103.4773647824358,0.36502584363483
"Sancho López, Jaime",5,10,5,0.7044860219628333,103.4773647824358,0.36502584363483
"Berzal Herranz, Alfredo",1,10,5,0.7044860219628333,103.4773647824358,0.36502584363483
